UID,Prod_output_num,click_on_prod,locations,gender,age,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
4453,8,809,Taichung,Male,33,148055.74,4,0,1,199203.21,0
4454,6,615,Taipei,Male,36,0,4,1,0,27011.8,1
4455,8,684,Tainan,Female,31,0,3,1,1,188637.05,0
4456,8,544,Taipei,Male,40,0,3,1,1,61581.2,0
4457,1,713,Taichung,Male,47,95994.98,4,1,1,197529.23,0
4458,2,633,Taipei,Male,37,0,3,1,1,182258.17,0
4459,10,672,Taichung,Female,23,110741.56,4,1,1,80778.5,0
4460,5,661,Taipei,Male,35,0,4,1,1,155394.52,0
4461,3,749,Tainan,Female,28,0,4,1,1,3408.7,0
4462,8,635,Tainan,Female,32,0,3,1,0,19367.98,1
4463,1,850,Taichung,Female,70,96947.58,2,1,1,62282.99,1
4464,6,641,Taipei,Male,41,0,3,1,1,65396.79,0
4465,2,633,Taichung,Male,30,109786.82,3,1,0,139712.81,0
4466,2,413,Tainan,Male,35,0,3,1,0,60972.84,0
4467,1,538,Taipei,Male,31,0,3,1,1,1375.46,0
4468,0,437,Taipei,Female,39,102721.49,4,0,1,22191.82,0
4469,5,612,Tainan,Male,33,69478.57,4,1,1,8973.67,1
4470,1,516,Taichung,Female,53,156674.2,4,1,1,118502.34,1
4471,8,826,Tainan,Female,56,174506.1,3,0,0,161802.82,1
4472,6,660,Taichung,Female,23,166070.48,3,0,1,90494.72,0
4473,4,646,Taichung,Female,29,105957.44,4,1,1,15470.91,0
4474,3,767,Taipei,Male,36,0,4,0,1,65147.27,0
4475,8,640,Taipei,Male,40,110340.68,4,1,0,157886.6,0
4476,1,778,Taipei,Male,33,0,3,1,1,85439.73,0
4477,9,679,Taichung,Male,52,135870.01,3,0,1,54038.62,0
4478,4,549,Taipei,Male,31,0,3,0,0,25684.85,0
4479,2,598,Taipei,Male,47,0,3,1,0,186116.54,0
4480,0,655,Taipei,Female,45,0,3,1,1,166830.71,0
4481,3,494,Taipei,Male,30,85704.95,4,0,0,27886.06,0
4482,1,653,Taipei,Female,42,0,3,1,0,5768.32,0
4483,8,539,Taichung,Female,38,105435.74,4,0,1,80575.44,1
4484,1,645,Taipei,Female,37,0,3,1,0,68987.55,0
4485,9,751,Taichung,Male,34,108513.25,3,1,0,27097.82,0
4486,3,528,Taipei,Male,35,156687.1,4,1,1,199320.77,0
4487,3,696,Taichung,Male,31,150604.52,4,0,1,5566.6,0
4488,6,716,Taipei,Female,44,155114.9,4,0,1,133871.83,0
4489,8,602,Taipei,Female,35,0,3,1,0,152843.53,0
4490,1,647,Tainan,Female,64,91216,4,1,0,41800.18,0
4491,3,850,Taichung,Male,61,141784.02,4,1,0,92053.75,0
4492,0,590,Taipei,Female,32,127763.24,4,1,1,100717.54,0
4493,1,825,Tainan,Female,32,0,3,1,0,42935.15,0
4494,6,850,Tainan,Male,31,82613.56,3,1,1,149170.92,0
4495,7,789,Taipei,Female,32,69423.52,4,1,1,107499.39,0
4496,6,701,Taipei,Female,42,86167.82,4,1,1,153342.38,0
4497,1,713,Tainan,Female,47,0,4,1,1,107825.08,1
4498,2,570,Taipei,Male,30,131406.56,4,1,0,47952.45,0
4499,4,536,Taichung,Female,44,121898.82,4,0,1,131007.18,0
4500,9,771,Taichung,Male,32,77487.2,4,0,1,33143.04,0
4501,2,512,Taipei,Female,75,0,4,1,1,123304.62,0
4502,5,698,Tainan,Male,45,164450.94,4,1,1,141970.02,1
4503,7,656,Taipei,Male,33,138705.02,3,1,1,37136.15,0
4504,7,761,Tainan,Male,37,132730.17,4,1,1,199293.01,0
4505,5,709,Taipei,Female,30,0,3,0,0,161388.22,0
4506,3,597,Tainan,Female,66,0,4,1,0,70532.53,0
4507,2,592,Taipei,Male,28,116498.22,4,1,1,144290.25,0
4508,1,599,Taipei,Female,41,0,3,1,1,96069.82,0
4509,1,572,Taichung,Female,35,139979.07,4,1,1,185662.84,0
4510,9,611,Taichung,Female,43,127216.31,3,0,0,17913.25,0
4511,2,634,Taipei,Female,45,0,1,1,1,101039.53,1
4512,2,666,Taipei,Male,51,148222.65,4,0,1,156953.54,1
4513,8,696,Taipei,Female,41,0,3,0,1,28276.83,0
4514,8,669,Taipei,Female,38,0,3,1,1,84049.16,0
4515,8,726,Tainan,Male,30,134152.29,4,1,0,147822.44,0
4516,8,497,Taichung,Female,32,111537.23,1,1,0,9497.99,1
4517,7,750,Tainan,Female,39,119565.92,4,1,1,87067.73,0
4518,7,850,Tainan,Female,29,0,3,1,1,23237.25,0
4519,7,617,Tainan,Male,38,0,4,1,0,27239.28,0
4520,10,652,Taichung,Male,46,121063.8,2,1,1,151481.86,1
4521,7,560,Tainan,Female,27,124995.98,4,1,0,114669.79,0
4522,5,629,Tainan,Male,39,0,3,0,1,116748.14,0
4523,4,660,Taichung,Female,52,86891.84,4,1,1,90877.76,0
4524,8,676,Taipei,Male,38,0,3,1,0,133692.88,0
4525,9,581,Tainan,Male,43,78022.61,4,0,0,30662.91,0
4526,9,798,Taipei,Male,34,154495.79,4,1,1,191395.88,0
4527,1,705,Taipei,Male,38,189443.72,4,0,0,106648.58,0
4528,6,714,Tainan,Female,31,152926.6,4,1,0,50899.91,0
4529,8,664,Taipei,Female,44,142989.69,4,1,0,115452.51,1
4530,7,697,Taichung,Male,43,115371.94,3,1,1,64139.1,0
4531,6,609,Taipei,Male,37,0,3,0,0,22030.72,0
4532,0,548,Tainan,Male,38,178056.54,3,1,1,38434.73,0
4533,6,850,Tainan,Male,39,206014.94,3,0,0,42774.84,1
4534,2,656,Taipei,Male,41,0,3,1,1,158973.77,0
4535,9,727,Taichung,Male,37,101191.83,4,1,0,34551.35,1
4536,7,642,Taipei,Female,55,0,3,1,0,101515.76,0
4537,5,710,Tainan,Female,31,0,3,1,1,9561.73,0
4538,1,710,Tainan,Male,33,0,3,1,1,168313.17,0
4539,7,718,Taipei,Female,37,0,3,1,0,55100.09,0
4540,1,586,Taichung,Male,32,149814.54,4,1,1,31830.06,0
4541,7,617,Tainan,Female,36,115617.24,4,1,0,71519.4,0
4542,9,630,Taipei,Male,28,0,3,0,1,32599.35,0
4543,10,791,Taichung,Female,42,113657.41,3,0,0,139946.68,1
4544,8,673,Tainan,Male,39,138160,4,1,0,110468.51,0
4545,3,477,Taichung,Female,36,117700.86,4,0,1,74042,0
4546,5,662,Taipei,Female,37,0,3,1,1,151871.84,0
4547,9,850,Taichung,Male,37,122506.38,4,0,0,199693.84,1
4548,1,635,Taipei,Female,58,0,4,1,0,58907.08,1
4549,9,537,Taipei,Male,59,0,3,0,1,103799.77,1
4550,3,579,Taipei,Female,39,166501.17,3,1,1,93835.64,0
4551,4,651,Tainan,Female,46,89743.05,4,1,1,156425.57,1
4552,2,610,Taipei,Female,25,0,3,1,1,123723.83,0
4553,1,581,Taipei,Male,30,0,3,1,1,199464.08,0
4554,7,592,Taipei,Male,39,0,3,1,1,83084.33,0
4555,6,688,Tainan,Female,35,0,4,1,1,25488.43,1
4556,1,681,Taipei,Female,18,98894.39,4,1,0,9596.4,0
4557,3,658,Taichung,Male,37,168735.74,3,0,1,70370.24,0
4558,1,792,Taipei,Male,34,0,4,0,0,86330.32,0
4559,7,528,Taichung,Female,62,133201.17,4,0,1,168507.68,1
4560,0,624,Tainan,Female,36,0,3,1,1,111605.9,0
4561,4,562,Taichung,Male,31,127237.25,3,0,0,143317.42,0
4562,1,678,Taichung,Male,36,117864.85,3,1,1,27619.06,0
4563,3,705,Taichung,Female,64,153469.26,2,0,1,146573.66,1
4564,4,650,Taichung,Male,23,93911.3,3,1,1,69055.45,0
4565,2,593,Tainan,Female,46,76597.79,4,1,0,54453.72,0
4566,4,652,Taipei,Female,40,79927.36,3,1,0,33524.6,0
4567,4,554,Tainan,Female,27,0,3,1,0,135083.73,0
4568,8,584,Taichung,Male,32,40172.91,4,1,0,137439.34,0
4569,7,516,Taipei,Male,33,115195.58,4,1,0,11205.5,0
4570,9,789,Taichung,Female,43,116644.29,3,1,0,60176.1,0
4571,8,598,Taichung,Male,20,180293.84,3,1,0,29552.7,0
4572,7,669,Taichung,Female,30,139872.81,4,1,1,188795.85,0
4573,3,645,Taipei,Female,24,34547.82,4,1,0,11638.17,0
4574,9,659,Taipei,Female,32,0,3,1,0,93155.75,0
4575,1,833,Taichung,Male,29,96462.25,3,0,0,48986.18,0
4576,7,697,Tainan,Female,40,130334.35,3,0,0,116951.1,0
4577,3,580,Taichung,Male,39,119688.81,4,1,1,137041.26,0
4578,1,691,Taipei,Male,38,0,3,0,1,44653.5,0
4579,1,534,Taipei,Male,52,0,2,1,0,104035.41,1
4580,6,478,Taipei,Female,32,71187.24,4,1,0,110593.62,0
4581,2,572,Taipei,Female,47,0,3,1,1,36099.7,0
4582,4,501,Taipei,Male,37,0,3,0,1,12470.3,0
4583,8,624,Tainan,Female,38,0,3,1,1,95403.41,0
4584,9,595,Taipei,Female,39,136422.41,4,1,0,151757.81,0
4585,8,603,Taipei,Male,30,0,3,1,0,47536.46,0
4586,0,602,Taipei,Female,25,0,3,1,0,101274.17,0
4587,6,500,Taipei,Female,34,0,4,1,0,140268.45,0
4588,6,422,Taipei,Male,41,153238.88,4,1,1,11663.09,0
4589,7,615,Taipei,Male,35,0,3,1,1,150784.29,0
4590,6,635,Taipei,Female,78,47536.4,4,1,0,119400.08,0
4591,1,711,Taipei,Female,32,0,3,1,1,126188.42,0
4592,8,834,Taipei,Male,36,142882.49,4,1,1,89983.02,1
4593,7,633,Taipei,Female,44,0,3,1,1,29761.29,0
4594,1,650,Taipei,Female,31,160566.11,3,0,1,27073.81,0
4595,2,743,Taichung,Male,65,131935.51,4,1,0,96399.67,1
4596,6,567,Taipei,Male,38,127678.8,3,0,1,45422.89,0
4597,4,706,Taichung,Female,46,105214.58,4,1,1,108699.59,1
4598,9,638,Taipei,Male,46,139859.54,4,1,1,38967.29,0
4599,3,641,Taipei,Female,38,0,3,1,1,116466.19,0
4600,5,574,Taipei,Female,34,112324.45,3,1,0,17993.43,0
4601,8,642,Taichung,Male,30,134497.27,4,0,1,43250.54,0
4602,1,722,Tainan,Female,35,120171.58,4,1,1,125240.8,0
4603,1,623,Taipei,Male,23,106012.2,3,0,0,191415.94,0
4604,5,681,Taipei,Male,25,0,4,0,0,90860.97,0
4605,8,530,Taipei,Female,34,0,3,0,0,141872.52,0
4606,10,797,Taipei,Female,55,0,1,1,0,49418.87,1
4607,3,653,Taipei,Male,51,0,4,1,1,170426.65,1
4608,8,850,Taichung,Male,42,119839.69,4,0,0,51016.02,1
4609,1,581,Tainan,Male,34,0,3,0,0,81175.25,0
4610,8,589,Taichung,Male,38,92219.21,4,1,1,99106.97,0
4611,3,555,Taichung,Male,48,142055.41,3,0,0,79134.78,0
4612,7,748,Taipei,Female,49,29602.08,4,0,1,163550.58,1
4613,7,745,Taipei,Female,46,0,3,1,0,67769.94,0
4614,1,730,Taipei,Male,34,0,3,1,0,126592.01,0
4615,1,565,Taipei,Female,44,0,3,0,0,89602.81,0
4616,3,778,Taipei,Male,37,141803.77,4,0,0,179421.84,0
4617,10,812,Taipei,Male,24,0,3,1,0,156906.15,0
4618,1,526,Taipei,Male,42,0,4,0,0,168486.02,0
4619,0,708,Taipei,Female,47,126589.12,3,0,0,132730.07,1
4620,2,680,Taipei,Male,33,108393.35,4,0,0,39057.67,0
4621,2,567,Tainan,Male,43,115643.58,3,0,1,174606.35,0
4622,5,564,Tainan,Male,48,132876.23,4,1,1,79259.77,0
4623,3,709,Taipei,Female,24,110949.41,4,1,0,168515.61,0
4624,1,629,Taipei,Male,46,130666.2,4,1,0,161125.67,1
4625,10,510,Taipei,Female,45,103821.47,3,0,0,77878.62,0
4626,3,506,Taipei,Female,32,0,4,1,0,80823.02,0
4627,7,605,Taipei,Male,39,0,4,0,0,119348.28,0
4628,1,650,Tainan,Male,32,132187.73,3,1,0,178331.36,0
4629,8,850,Taichung,Male,49,98649.55,4,1,1,119174.88,1
4630,2,489,Taichung,Male,38,126444.08,3,1,0,82662.73,0
4631,8,659,Taichung,Female,30,154159.51,4,1,1,40441.1,0
4632,5,753,Taipei,Female,43,0,3,1,1,109881.71,0
4633,8,477,Taichung,Male,48,129250,3,1,0,157937.35,0
4634,3,610,Tainan,Female,45,0,4,1,1,38276.84,1
4635,2,619,Taipei,Female,33,167733.51,3,1,0,65222.48,0
4636,2,619,Taichung,Female,31,56116.3,3,0,1,2181.94,0
4637,3,758,Taipei,Female,30,141581.08,4,1,1,156249.06,0
4638,7,516,Taichung,Male,50,139675.07,3,1,1,45591.23,0
4639,8,789,Taipei,Female,27,66201.96,4,1,0,79458.12,0
4640,9,687,Taipei,Female,44,0,3,0,1,103042.2,1
4641,3,485,Taichung,Male,34,133658.24,4,1,1,70209.83,0
4642,3,446,Taichung,Male,25,136202.78,4,1,1,176743.51,0
4643,0,597,Taipei,Female,60,131778.08,4,0,1,10703.53,1
4644,5,712,Tainan,Male,74,0,3,0,1,151425.82,0
4645,3,522,Taipei,Female,34,0,3,1,0,3894.34,0
4646,8,805,Taichung,Female,26,42712.87,3,1,0,28861.69,0
4647,4,781,Taipei,Female,28,0,3,1,1,177703.15,0
4648,4,689,Tainan,Female,57,0,3,1,1,136649.8,1
4649,1,670,Taichung,Male,31,142631.54,3,1,0,175894.24,0
4650,2,670,Taipei,Male,33,141204.65,3,1,1,76257.46,0
4651,7,524,Taichung,Female,25,131402.21,4,0,1,193668.49,0
4652,3,734,Tainan,Female,39,92636.96,3,1,0,125671.29,0
4653,3,489,Taipei,Female,51,0,3,0,0,174098.28,1
4654,5,578,Taichung,Female,31,102088.68,1,0,1,187866.21,1
4655,9,622,Tainan,Male,39,0,3,0,0,100862.36,0
4656,8,843,Taipei,Female,38,134887.53,4,1,0,10804.04,0
4657,4,687,Taipei,Male,48,0,3,1,0,170893.85,0
4658,8,700,Tainan,Male,28,159900.38,4,0,1,22698.56,0
4659,2,410,Taichung,Female,50,102278.79,3,1,1,89822.48,0
4660,0,537,Taipei,Female,41,0,3,0,0,175262.49,0
4661,0,780,Taipei,Female,43,0,4,0,0,15705.27,0
4662,6,652,Tainan,Male,58,0,3,0,0,170025.43,0
4663,0,620,Taichung,Male,35,76989.97,4,1,0,17242.79,0
4664,10,697,Taipei,Female,23,0,3,1,0,79734.23,0
4665,3,786,Taipei,Male,35,0,3,1,1,92712.97,0
4666,5,850,Taichung,Female,39,114491.82,4,1,1,99689.48,0
4667,3,749,Taichung,Male,54,144768.94,4,1,1,93336.3,1
4668,7,445,Taipei,Male,31,145056.59,4,1,0,175893.53,0
4669,3,443,Taichung,Male,50,117206.3,4,1,1,42840.18,1
4670,2,637,Taichung,Male,41,138014.4,3,1,1,140298.24,0
4671,6,616,Taichung,Female,45,128352.59,2,1,0,144000.59,1
4672,1,756,Taipei,Female,23,112568.31,4,1,0,113408.11,0
4673,2,644,Taipei,Male,33,0,4,1,1,96420.58,0
4674,1,850,Taichung,Male,41,176958.46,3,0,0,125806.3,0
4675,9,703,Taichung,Female,38,99167.54,4,1,1,65720.92,0
4676,3,684,Tainan,Female,42,103210.27,4,1,1,31002.03,0
4677,10,706,Taichung,Female,48,104478.12,2,0,0,158248.71,1
4678,8,580,Tainan,Male,61,125921.37,4,1,0,94677.83,0
4679,3,777,Tainan,Female,35,0,3,1,0,17257.72,0
4680,3,676,Taichung,Male,48,80697.44,4,0,1,101397.86,0
4681,2,708,Taipei,Female,44,161887.81,3,1,1,84870.23,0
4682,7,809,Taipei,Male,24,109558.36,4,1,1,183515.13,0
4683,1,588,Taipei,Male,38,124271.26,4,1,1,75969.19,0
4684,1,623,Taipei,Male,43,0,3,1,0,146379.3,0
4685,1,537,Tainan,Male,42,190569.23,4,0,0,127154.8,0
4686,2,536,Tainan,Male,53,143923.96,4,1,1,2019.78,1
4687,2,769,Taipei,Male,48,96542.16,3,0,0,197885.72,0
4688,5,690,Taipei,Male,33,0,3,1,1,138017.68,0
4689,0,771,Tainan,Male,45,139825.56,4,0,1,170984.97,1
4690,6,497,Taichung,Male,24,111769.14,3,1,1,55859.27,0
4691,4,622,Tainan,Male,37,0,3,1,1,4459.5,0
4692,9,602,Tainan,Male,30,113672.18,3,0,1,102135.92,0
4693,7,543,Taipei,Female,32,147256.86,4,1,1,112771.95,0
4694,7,520,Tainan,Male,45,107023.03,4,1,1,32903.93,0
4695,1,669,Taipei,Male,37,125529.55,4,1,0,162260.93,0
4696,0,631,Tainan,Female,41,0,4,0,1,87959.83,0
4697,4,537,Taichung,Male,48,131834.8,4,1,1,166476.95,1
4698,2,732,Taipei,Male,62,0,3,1,0,25438.87,0
4699,5,844,Tainan,Male,56,99529.7,4,0,0,157230.06,1
4700,0,838,Tainan,Male,35,0,3,0,0,197305.91,0
4701,10,652,Taipei,Male,27,107303.72,3,0,1,44435.76,0
4702,0,660,Taipei,Male,33,72783.42,4,0,1,181051.99,0
4703,8,692,Tainan,Female,44,0,4,0,0,159069.37,0
4704,0,588,Taipei,Female,35,0,3,1,0,155485.24,0
4705,10,533,Taichung,Female,22,115743.6,4,0,1,43852.05,0
4706,4,850,Taipei,Male,43,161256.53,4,1,0,140071.57,0
4707,8,511,Taipei,Male,27,0,3,1,0,49089.36,0
4708,6,530,Tainan,Male,44,0,3,0,1,55893.37,0
4709,1,554,Taipei,Male,31,0,3,0,0,192660.55,0
4710,3,585,Taichung,Female,40,162261.01,3,1,1,137028.51,0
4711,3,754,Taipei,Male,39,74896.33,4,0,1,34430.16,0
4712,3,474,Taipei,Male,54,0,4,1,1,108409.17,1
4713,0,837,Taichung,Male,35,144037.6,4,1,1,145325.32,0
4714,9,567,Taipei,Female,23,93522.2,4,0,0,81425.61,0
4715,1,800,Tainan,Male,38,0,3,1,1,51553.43,0
4716,10,646,Taipei,Male,18,0,3,0,0,52795.15,0
4717,8,627,Taichung,Male,38,106922.92,3,0,0,84270.09,0
4718,8,505,Taipei,Male,26,112972.57,4,1,1,145011.62,0
4719,1,566,Taichung,Female,35,123042,4,1,1,66245.44,1
4720,3,619,Taichung,Female,33,100488.92,3,0,0,36446.74,0
4721,4,757,Taipei,Female,44,123322.15,4,1,1,137136.29,0
4722,0,648,Taipei,Male,32,0,4,0,0,117323.31,0
4723,8,621,Tainan,Male,42,68683.68,4,1,0,74157.71,0
4724,6,543,Taichung,Male,49,59532.18,4,1,1,104253.56,0
4725,7,658,Taipei,Female,43,140260.36,3,1,1,2748.72,0
4726,7,633,Taichung,Male,50,88302.65,4,1,0,195937.16,0
4727,1,648,Taipei,Female,19,0,3,0,0,22101.86,0
4728,5,501,Taichung,Male,40,114655.58,4,0,1,126535.92,0
4729,4,683,Taipei,Female,42,148283.94,4,1,0,44692.63,1
4730,1,619,Tainan,Female,38,0,4,1,1,112442.63,1
4731,3,705,Taipei,Female,35,0,3,0,0,66331.01,0
4732,1,638,Taichung,Female,53,123916.67,4,1,1,16657.68,1
4733,1,710,Taipei,Female,31,0,3,1,1,20081.3,0
4734,4,590,Taipei,Female,54,0,3,1,0,93820.49,1
4735,2,725,Taipei,Male,43,165896,3,1,1,130795.52,0
4736,0,638,Taipei,Female,32,0,3,1,1,160129.99,0
4737,6,791,Taipei,Male,36,111168.97,4,1,0,189969.91,0
4738,1,702,Taipei,Female,40,103549.24,4,0,1,9712.52,1
4739,6,607,Taipei,Female,32,0,3,0,1,196062.01,0
4740,6,535,Taipei,Male,30,103804.97,4,1,0,125710.53,0
4741,2,651,Taipei,Male,45,165901.59,3,1,1,23054.51,1
4742,8,506,Taichung,Male,59,119152.1,3,1,0,170679.74,0
4743,8,511,Tainan,Female,57,122950.31,4,1,0,181258.76,0
4744,1,757,Taipei,Female,51,0,4,1,0,22835.13,1
4745,1,768,Taichung,Male,49,133384.66,4,1,1,102397.22,1
4746,9,757,Taipei,Male,32,0,3,1,1,115950.96,0
4747,6,663,Tainan,Male,64,0,3,0,0,15876.52,0
4748,7,537,Taichung,Female,37,158411.95,1,1,0,117690.58,1
4749,4,570,Taichung,Male,29,122028.65,3,1,0,173792.77,0
4750,5,850,Taipei,Female,35,0,4,1,0,80992.8,0
4751,8,661,Taichung,Female,64,128751.65,3,1,1,189398.18,1
4752,8,659,Taipei,Male,54,133436.52,4,1,1,56787.8,0
4753,2,454,Tainan,Male,40,123177.01,4,1,1,148309.98,0
4754,2,708,Taipei,Female,59,0,4,1,1,179673.11,1
4755,2,720,Taipei,Female,37,120328.88,3,1,0,138470.21,0
4756,1,785,Taipei,Female,39,130147.98,4,1,1,163798.41,1
4757,8,743,Tainan,Female,36,92716.96,4,1,0,33693.78,0
4758,7,493,Tainan,Female,48,0,3,1,1,48545.1,0
4759,3,557,Tainan,Male,34,0,4,0,0,123427.98,0
4760,1,850,Taipei,Male,40,76914.21,4,1,1,174183.44,0
4761,3,799,Taipei,Female,32,106045.92,3,1,0,17938,0
4762,1,756,Taipei,Male,34,103133.26,4,1,0,90059.04,0
4763,0,752,Taipei,Male,38,145974.79,3,1,0,137694.23,0
4764,3,696,Tainan,Female,36,0,2,1,1,65039.9,0
4765,1,630,Tainan,Female,49,0,3,0,0,162858.29,0
4766,9,659,Tainan,Female,38,0,3,1,0,35701.06,0
4767,9,685,Tainan,Male,39,0,3,1,0,18826.06,0
4768,3,599,Tainan,Female,31,0,4,1,0,130086.47,1
4769,1,559,Tainan,Female,31,139183.06,4,0,0,143360.56,0
4770,5,615,Tainan,Male,19,0,3,1,1,159920.92,0
4771,3,580,Taichung,Female,36,74974.89,4,1,0,12099.67,0
4772,6,487,Tainan,Male,44,61691.45,4,1,0,53087.98,0
4773,1,646,Taichung,Female,35,121952.75,3,1,0,142839.82,0
4774,7,811,Taipei,Female,35,0,4,1,0,178.19,0
4775,5,526,Tainan,Male,35,0,3,1,0,105618.14,0
4776,7,767,Tainan,Male,37,0,3,1,0,24734.25,0
4777,1,548,Taipei,Female,33,80107.83,3,0,0,82245.67,0
4778,2,737,Tainan,Female,45,0,3,0,0,177695.67,0
4779,1,613,Taichung,Male,40,147856.82,2,0,1,107961.11,1
4780,8,711,Tainan,Male,36,0,3,1,1,55207.41,0
4781,7,850,Tainan,Female,53,65407.16,3,0,1,182633.63,1
4782,8,752,Taipei,Female,53,114233.18,4,1,0,51587.04,0
4783,5,710,Taipei,Female,37,0,3,1,1,115403.31,0
4784,7,664,Tainan,Female,53,187602.18,4,1,1,186392.99,1
4785,3,510,Taipei,Female,22,156834.34,4,0,1,44374.44,0
4786,2,577,Taipei,Female,34,0,3,1,0,84033.35,0
4787,1,529,Taipei,Male,42,157498.9,4,1,0,82276.62,0
4788,9,757,Tainan,Female,44,0,3,1,1,177528.92,0
4789,2,691,Taipei,Male,41,0,4,1,0,56850.92,1
4790,8,621,Tainan,Male,34,0,4,0,1,47972.65,0
4791,2,709,Tainan,Male,35,0,3,1,1,104982.39,0
4792,4,756,Tainan,Male,19,130274.22,4,1,0,133535.29,0
4793,6,788,Taipei,Female,41,0,4,1,0,25571.37,0
4794,5,705,Taipei,Female,39,149379.66,3,1,1,96075.55,0
4795,9,483,Taipei,Male,29,0,4,1,0,81634.45,0
4796,1,719,Tainan,Male,35,100829.94,4,1,0,165008.97,0
4797,1,793,Taichung,Female,32,96408.98,4,1,0,138191.81,0
4798,6,593,Taipei,Male,41,0,3,1,0,99136.49,0
4799,1,551,Taipei,Male,52,0,4,0,1,63584.55,1
4800,6,690,Taipei,Male,39,0,3,1,1,160532.88,0
4801,5,823,Taipei,Male,71,149105.08,4,0,0,162683.06,0
4802,3,512,Tainan,Male,39,0,4,1,1,134878.19,0
4803,5,802,Tainan,Male,41,0,3,1,0,134626.3,0
4804,2,450,Tainan,Female,34,0,3,1,1,175480.93,0
4805,1,651,Taichung,Male,41,90218.11,4,1,1,174337.68,0
4806,1,697,Taipei,Female,33,87347.7,4,1,1,172524.51,0
4807,2,611,Taipei,Male,28,0,3,0,1,25395.83,0
4808,0,643,Taipei,Female,33,137811.75,4,1,0,184856.89,0
4809,3,822,Taipei,Male,37,105563,4,1,1,182624.93,0
4810,4,632,Taipei,Male,38,0,3,0,1,192505.62,0
4811,7,575,Tainan,Female,26,0,3,1,1,112507.63,0
4812,6,672,Taipei,Male,31,91125.75,4,1,1,177295.92,0
4813,3,517,Tainan,Male,39,0,3,0,0,12465.51,0
4814,8,621,Tainan,Male,39,0,3,1,1,36122.96,0
4815,6,775,Taichung,Female,77,135120.56,4,1,1,37836.64,0
4816,8,600,Taipei,Male,29,0,3,0,0,34747.43,0
4817,7,640,Taipei,Male,28,0,3,1,0,131097.9,0
4818,1,752,Taipei,Female,36,86837.95,4,1,0,105280.55,0
4819,4,613,Taipei,Male,26,100446.57,4,0,0,149653.81,0
4820,3,484,Taipei,Female,32,0,3,1,0,139390.99,0
4821,3,511,Taipei,Female,33,0,3,1,1,132436.71,0
4822,2,745,Taipei,Female,32,0,1,0,0,179705.13,1
4823,6,786,Tainan,Female,32,114512.59,4,1,1,15796.66,0
4824,5,727,Taipei,Male,35,136364.46,4,0,1,142754.71,0
4825,5,622,Taipei,Male,31,106260.67,4,1,0,2578.43,0
4826,10,794,Taipei,Male,24,146126.75,4,1,0,88992.05,0
4827,4,636,Tainan,Male,52,111284.53,4,0,0,32936.44,1
4828,9,741,Tainan,Female,42,121056.63,3,1,1,39122.58,0
4829,5,687,Taipei,Male,34,128270.56,4,1,1,191092.62,0
4830,4,660,Tainan,Male,30,0,3,1,1,129149.06,0
4831,7,660,Taipei,Male,35,0,3,1,1,13218.6,0
4832,7,617,Taipei,Female,79,0,4,1,0,160589.18,0
4833,10,762,Taipei,Male,32,191775.65,4,1,1,179657.83,0
4834,2,752,Tainan,Female,35,0,4,1,1,44335.54,1
4835,4,561,Tainan,Male,34,85141.79,3,1,0,29217.37,0
4836,10,609,Taipei,Male,26,126392.18,4,0,0,43651.49,0
4837,3,803,Taipei,Male,28,0,3,1,1,159654,0
4838,9,556,Taipei,Female,40,129860.37,4,0,1,17992.94,0
4839,5,531,Taipei,Female,53,127642.44,4,1,1,141501.45,1
4840,2,411,Taipei,Female,35,0,3,1,0,93825.78,0
4841,5,587,Taichung,Female,44,125584.17,3,1,0,41852.24,1
4842,7,683,Tainan,Male,56,50911.21,2,0,1,97629.31,1
4843,2,654,Taipei,Male,29,91955.61,4,1,1,37065.66,0
4844,2,670,Taichung,Female,36,84266.44,3,0,1,38614.69,0
4845,2,655,Taipei,Female,36,147149.59,4,1,0,87816.86,0
4846,7,752,Taipei,Female,36,0,3,1,1,184866.86,0
4847,5,534,Taipei,Female,23,104822.45,4,0,0,160176.47,0
4848,1,635,Taipei,Male,42,146766.72,3,0,0,164357.1,0
4849,6,491,Taichung,Male,70,148745.92,3,1,0,17818.33,0
4850,9,516,Taipei,Male,27,0,4,1,1,142680.64,1
4851,0,530,Taipei,Female,48,0,4,1,1,85081.09,0
4852,3,687,Tainan,Male,35,0,3,1,0,176450.19,0
4853,6,684,Taipei,Female,41,135203.81,3,1,0,121967.88,0
4854,2,706,Taichung,Male,23,93301.97,3,0,0,127187.04,0
4855,5,490,Taichung,Male,33,96341,3,0,1,108313.34,0
4856,8,796,Taipei,Male,44,165326.2,4,1,0,57205.55,0
4857,0,849,Taipei,Male,27,0,3,0,0,157891.86,0
4858,10,779,Taipei,Female,41,99786.2,4,1,1,86927.53,0
4859,4,794,Tainan,Female,22,114440.24,4,1,0,107753.07,0
4860,4,748,Tainan,Male,36,141573.55,4,1,1,82158.14,0
4861,9,663,Tainan,Female,22,0,4,1,1,29135.89,1
4862,1,645,Tainan,Female,55,133676.65,4,0,0,17095.49,0
4863,10,464,Taipei,Female,33,147493.7,3,1,1,100447.53,0
4864,9,737,Taipei,Male,54,0,4,1,1,83470.4,1
4865,4,590,Taipei,Female,29,0,3,1,1,121846.81,0
