sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,total,available_rent_bikes,latitude,longitude,available_return_bikes
500107081,YouBike2.0_?剜??????,?????,2024/12/10 12:20,?????54?????Zhongshan Dist,YouBike2.0_Dajia Community Park,Ln. 154??Binjiang St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,15,0,25.07275,121.5373,15,
500107082,YouBike2.0_????謚????赯??????,2024/12/10 11:57,???璇舀?336?賹?,Zhongshan Dist,YouBike2.0_Binjiang Fruit and Vegetable Wholesale Market,No. 336??Minzu E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:57,2024/12/10,22,5,25.06807,121.53673,17,
500107083,YouBike2.0_??????????????,2024/12/10 12:23,?????0?賹???Zhongshan Dist,YouBike2.0_Xing'an St. & Hejiang St. Intersection,No. 60??Xing'an St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,29,1,25.05619,121.53949,28,,
500107084,YouBike2.0_?箸??謅?514??????,?????,2024/12/10 12:15,?箸??謅?514??6?賹???Zhongshan Dist,YouBike2.0_Fuxing Rd. & Longjiang Rd. Intersection,No. 66??Ln. 514??Fuxing N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,12,0,25.06597,121.54117,12,
500107085,YouBike2.0_??喲??剜?,?????,2024/12/10 12:22,????謅??哨??13-133?賹?,Zhongshan Dist,YouBike2.0_TCC Building,No. 113-133??Sec. 2??Zhongshan N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,18,5,25.06142,121.52305,13
500107086,YouBike2.0_?????暺??秋,?????,2024/12/10 11:50,???????暺??行?(?潸號???,Zhongshan Dist,YouBike2.0_Zhifu Rd. & Lequn Rd. Intersection,Zhifu Rd. & Lequn 3rd Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:50,2024/12/10,10,4,25.08303,121.5604,6
500107087,YouBike2.0_??????,?????,2024/12/10 12:16,?銵???3??????謅??哨??37?????????,Zhongshan Dist,YouBike2.0_Xinxing Park,Ln. 13??Jinzhou St. & Ln. 137??Sec. 2??Zhongshan N. Rd. Intersection (Southeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,26,15,25.06157,121.52439,11
500107088,YouBike2.0_?謅憚?∴??謍????????,2024/12/10 12:24,?謅憚?璇舀??哨??78-1??Zhongshan Dist,YouBike2.0_Nanjing Rd. & Yitong St. Intersection,No. 178-1??Sec. 2??Nanjing E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,11,3,25.05189,121.53517,8,,
500107089,YouBike2.0_?謅憚璅湛??????????,2024/12/10 12:23,?謅憚?璇舀????21?賹?,Zhongshan Dist,YouBike2.0_Nanjing Rd. & Longjiang Rd. Intersection,No. 121??Sec. 3??Nanjing E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,24,17,25.05205,121.54012,7,
500107090,YouBike2.0_?????1????豢獢?),?????,2024/12/10 12:24,?????1??-7?賹???Zhongshan Dist,YouBike2.0_Ln. 41??Fushun St. (Chongde Temple),No. 1-7??Ln. 41??Fushun St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,19,11,25.06389,121.51916,8,
500107091,YouBike2.0_?蝞??????謘踐??銋?皜????????,2024/12/10 12:23,?剜?謆?8?賹???Zhongshan Dist,YouBike2.0_Taipei Public Library Dazhi Branch,No. 28??Dazhi St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,20,7,25.08152,121.54646,13,,
500107092,YouBike2.0_????剜?謆?1?賹??,?????,2024/12/10 12:22,?謅???35???賹?,Zhongshan Dist,YouBike2.0_MRT Dazhi Sta. (Exit 1),No. 535-2??Bei'an Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,27,7,25.0801,121.54708,20
500107093,YouBike2.0_???????謅憚??4?賹??,?????,2024/12/10 12:23,?????5-1??09?賹???Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 4),No.109??Songjiang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,32,6,25.0512,121.53312,26,
500107095,YouBike2.0_??29???,?????,2024/12/10 11:52,?蟡像?璆?77?????Zhongshan Dist,YouBike2.0_hong 429 Park,Ln. 177??Jingye 3rd Rd. (South),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:52,2024/12/10,21,5,25.07864,121.55557,16,
500107096,YouBike2.0_??扒??37?????????,2024/12/10 12:24,???璇舀??哨??34?賹?,Zhongshan Dist,YouBike2.0_Ln. 137??Changchun Rd.,No. 134??Sec. 2??Minquan E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,23,13,25.05791,121.53114,10,
500107097,YouBike2.0_?????????????,2024/12/10 12:22,?????08?賹?,Zhongshan Dist,YouBike2.0_Songjiang Rd. & Minsheng Rd. Intersection,No. 208??Songjiang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,21,2,25.05765,121.53299,19,
500107098,YouBike2.0_?????32?????????,2024/12/10 12:08,?????00?賹???Zhongshan Dist,YouBike2.0_Ln. 132??Songjiang Rd.,No. 100??Jilin Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:08,2024/12/10,14,3,25.05277,121.53013,11,,
500107099,YouBike2.0_??扒???????????,2024/12/10 12:21,??扒??20?賹?,Zhongshan Dist,YouBike2.0_Changchun Rd. & Jilin Rd. Intersection,No. 120??Changchun Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,10,8,25.05481,121.53032,2,
500107100,YouBike2.0_??扒???????????,2024/12/10 12:14,??扒??35?賹?,Zhongshan Dist,YouBike2.0_Changchun Rd. & Yijiang St. Intersection,No. 135??Changchun Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:14,2024/12/10,11,1,25.05488,121.53142,10,
500107101,YouBike2.0_???????謅憚??8?賹??,?????,2024/12/10 12:22,?謅憚?璇舀??哨??01?賹?,Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 8),No. 101??Sec. 2??Nanjing E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,29,8,25.05215,121.53276,21
500107102,YouBike2.0_?謅憚???????????,2024/12/10 12:21,?謅憚?璇舀??哨??5?賹?,Zhongshan Dist,YouBike2.0_Nanjing Rd. & Yijiang St. Intersection,No. 85??Sec. 2??Nanjing E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,20,1,25.05215,121.53171,18,
500107103,YouBike2.0_?????扒????????,2024/12/10 12:24,?????58?賹?,Zhongshan Dist,YouBike2.0_Songjiang Rd. & Changchun Rd. Intersection,No. 158??Songjiang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,16,4,25.05499,121.53295,12,
500107104,YouBike2.0_?秋??蝯??????,?????,2024/12/10 12:07,?謅???01?賹?,Zhongshan Dist,YouBike2.0_Ching-kuo Chi-Hai Culture Park,No. 301??Bei'an Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:07,2024/12/10,15,10,25.07802,121.53511,5
500107105,YouBike2.0_??????蛔????????,2024/12/10 12:23,???潸摩璆???????蛔???????Zhongshan Dist,YouBike2.0_Minzu Rd. & Yumen St. Intersection,Minzu W. Rd. & Yumen St. Intersection (Northeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,20,2,25.06873,121.52003,18,,
500107106,YouBike2.0_???憸脰??蛔????????,2024/12/10 12:22,????謅?????砍??堆????朵豱萇???),Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Nong'an St. Intersection,Sec. 3??Xinsheng N. Rd. & Nong'an St. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,15,0,25.06493,121.52778,15,
500107107,YouBike2.0_????次?????啣???像?株悻赯??????,2024/12/10 12:11,憸脰???7???憸脰???7??????Zhongshan Dist,YouBike2.0_Daojiang Senior High School of Nursing and Home Economics,Ln. 77??Nong'an St. & Aly. 1??Ln. 77??Nong'an St. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:11,2024/12/10,14,5,25.06532,121.52848,9,,
500107108,YouBike2.0_????剜?謆?3?賹??_1,?????,2024/12/10 12:05,?謅???58??1??2???賹?,Zhongshan Dist,YouBike2.0_MRT Dazhi Sta.(Exit 3)_1,No. 52-1??Aly. 41??Ln. 458??Bei'an Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:05,2024/12/10,18,3,25.07934,121.54671,15
500107109,YouBike2.0_??暺???葡璆?帤1,?????,2024/12/10 12:20,??暺?賣? / ?????????),Zhongshan Dist,YouBike2.0_Lequn 2nd Rd. & Mingshui Rd. Intersection,Lequn 2nd Rd. & Mingshui Rd. Intersection (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,34,10,25.07983,121.55236,23
500107110,YouBike2.0_?????????謅?),?????,2024/12/10 12:24,???璇舀??哨??6?賹?,Zhongshan Dist,YouBike2.0_Minquan Rd. & Jilin Rd. Intersection,No. 46??Sec. 2??Minquan E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,16,4,25.06245,121.53043,11
500107111,YouBike2.0_??扒璅湛??????????,2024/12/10 12:24,??扒??璅湛????舫頦???Zhongshan Dist,YouBike2.0_Changchun Rd. & Longjiang Rd. Intersection,Changchun Rd. & Longjiang Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,39,5,25.05473,121.54026,33,,
500107112,YouBike2.0_?????????????,2024/12/10 12:21,???璇舀????????謅?????謅?)(????朵豱萇???),Zhongshan Dist,YouBike2.0_Minquan Rd. & Xinsheng Rd. Intersection,Sec. 1??Minquan E. Rd. & Sec. 3??Xinsheng N. Rd. Intersection (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,26,8,25.06305,121.52776,18,
500107113,YouBike2.0_?梁????扒????謅?),?????,2024/12/10 12:22,?梁???謅?/??扒????謅?),Zhongshan Dist,YouBike2.0_Jianguo Rd. & Changchun Rd. Intersection,Jianguo N. Rd. & Changchun Rd. Intersection (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,30,7,25.05476,121.53693,22
500107114,YouBike2.0_???折?魂????,?????,2024/12/10 12:23,?????憸脰??蛔???Zhongshan Dist,YouBike2.0_Zhongshan District Household Registration Office,Songjiang Rd. & Nong'an St. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,30,8,25.06432,121.53349,21,
500107115,YouBike2.0_?蝞??????ｆ???1,?????,2024/12/10 12:14,????謅????????撫???),Zhongshan Dist,YouBike2.0_Taipei Fine Arts Museum_1,Sec. 3??Zhongshan N. Rd. (Pavilion of New Fashion),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:14,2024/12/10,30,22,25.07063,121.52327,8
500107116,YouBike2.0_???瑟??_1,?????,2024/12/10 12:24,?謍???43?賹?,Zhongshan Dist,YouBike2.0_Jiantan Community_1,No. 143??Tongbei St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,42,8,25.08476,121.53789,34
500107117,YouBike2.0_???????悻?嗥???????,2024/12/10 12:08,??暺?賣?266??9?賹?,Zhongshan Dist,YouBike2.0_Binjiang Elementary School Swimming Pool,No. 99??Ln. 266??Lequn 2nd Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:08,2024/12/10,16,1,25.07818,121.56175,15,
500107118,YouBike2.0_?謅????,?????,2024/12/10 12:24,?謅??謅?/?謅憚?璇舀????Zhongshan Dist,YouBike2.0_Linsen Park,Linsen N. Rd. ??Sec. 1??Nanjing E. Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,42,14,25.05223,121.52581,28,
500107119,YouBike2.0_??28???,?????,2024/12/10 11:54,??暺?賣?30????暺?賣?116??1??Zhongshan Dist,YouBike2.0_Zhong 428 Park,Ln. 30??Lequn 2nd Rd. & Aly. 61??Ln. 116??Lequn 2nd Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:54,2024/12/10,15,2,25.07825,121.55337,13,
500107120,YouBike2.0_?箸????,?????,2024/12/10 12:22,?謅憚?璇舀????09??璅湛????20??Zhongshan Dist,YouBike2.0_Fuhua Park,Ln. 109??Sec. 3??Nanjing E. Rd. & Ln. 120??Longjiang Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,20,5,25.05339,121.5401,14,
500107121,YouBike2.0_?????????潸號???,?????,2024/12/10 12:09,????謅???????璇舀?(?潸號???,Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Minzu Rd. Intersection,Sec. 3??Xinsheng N. Rd. & Minzu E. Rd. Intersection (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:09,2024/12/10,15,7,25.06819,121.52767,8
500107122,YouBike2.0_????謅憚?箸???1?賹??,?????,2024/12/10 12:24,????謅憚?箸???1?賹???綽謘??瞉???55??,Zhongshan Dist,YouBike2.0_MRT Nanjing Fuxing Sta. (Exit.1),MRT Nanjing Fuxing Sta.(Exit.1) (Ln. 155??Liaoning St.),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,21,10,25.05253,121.54256,11
500107123,YouBike2.0_?????赯??謅?),?????,2024/12/10 12:22,?梁???謅?????????剜???剜?????謅?),Zhongshan Dist,YouBike2.0_Bade Market (North),Sec. 1??Jianguo S. Rd. & Civic Blvd. Intersection (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,26,1,25.04478,121.53661,25
500107124,YouBike2.0_璅湛??????蛔????????,2024/12/10 12:23,璅湛????????蛔??舫頦???Zhongshan Dist,YouBike2.0_Longjiang Rd. & Zhulun St. Intersection,Longjiang Rd. & Zhulun St. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,14,14,25.05004,121.54043,0,,
500107125,YouBike2.0_?剜?謆?4???????,2024/12/10 12:23,?剜?謆?4????Zhongshan Dist,YouBike2.0_Ln. 94??Dazhi St.,Ln. 94??Dazhi St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,15,5,25.08431,121.54755,8,,
500107126,YouBike2.0_????謅憚?箸???8?賹??,?????,2024/12/10 12:24,?謅憚?璇舀????21?賹?,Zhongshan Dist,YouBike2.0_MRT Nanjing Fuxing Sta. (Exit.8),No. 221??Sec. 3??Nanjing E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,25,7,25.05196,121.5433,17
500107127,YouBike2.0_???梁??????謅?),?????,2024/12/10 12:16,???璇舀?????梁???謅??哨???謅??朵豱萇???),Zhongshan Dist,YouBike2.0_Minquan Rd. & Jianguo Rd. Intersection (South),Sec. 3??Minquan E. Rd. & Sec. 2??Jianguo N. Rd. (Under Elevated Bridge),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,15,11,25.06228,121.53702,4
500107128,YouBike2.0_?謅??箇???蛔????????,2024/12/10 12:23,?箇????1?賹???Zhongshan Dist,YouBike2.0_Linsen Rd. & Dehui St. Intersection,No. 11??Dehui St. (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,16,2,25.06688,121.5257,14,,
500107129,YouBike2.0_???????蛔????????,?????,2024/12/10 11:19,????謅????????蛔????????,Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Binjiang St. Intersection (Southeast),Sec. 3??Xinsheng N. Rd. & Binjiang St. Intersection (Southeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:19,2024/12/10,21,13,25.07059,121.52812,8
500107130,YouBike2.0_????謅????2?????????,2024/12/10 11:58,????謅????4?賹???Zhongshan Dist,YouBike2.0_Ln. 62??Sec. 1??Xinsheng N. Rd.,No. 64??Sec. 1??Xinsheng N. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:58,2024/12/10,30,3,25.04699,121.53075,27,,
500107131,YouBike2.0_?????扒????????,?????,2024/12/10 12:15,????謅??哨??9-2?賹???Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Changchun Rd. Intersection (Northeast),No. 39-2??Sec. 2??Xinsheng N. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,19,5,25.05532,121.52769,14,
500107132,YouBike2.0_?????????(1?賹??,?????,2024/12/10 12:22,?謅???07??Zhongshan Dist,YouBike2.0_MRT Jiannan Rd. Sta. (Exit. 1),Ln. 807??Bei'an Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,21,8,25.08519,121.55498,7,
500107133,YouBike2.0_?蟡像???Ｘ?????潸號???,?????,2024/12/10 12:19,?蟡像?璆???暺??行???Zhongshan Dist,YouBike2.0_Jingye 3rd Rd. & Lequn 3rd Rd. Intersection (Northwest),Jingye 3rd Rd. & Lequn 3rd Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,22,16,25.08272,121.55624,6,
500107134,YouBike2.0_??扒??58???????????,2024/12/10 12:19,??扒??58???賹???Zhongshan Dist,YouBike2.0_Aly. 2??Ln. 258??Changchun Rd.,No. 6??Ln. 258??Changchun Rd. (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,15,3,25.05427,121.53896,11,,
500107135,YouBike2.0_????剜??瑟??(?謅?),?????,2024/12/10 12:24,?瞉???01??3?賹?,Zhongshan Dist,YouBike2.0_Zhangning Dasha Community (South),No. 13??Ln. 201??Liaoning St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,15,10,25.05418,121.54332,5
500107136,YouBike2.0_?梁???叟??謅,?????,2024/12/10 12:10,?梁???謅?????叟???Zhongshan Dist,YouBike2.0_Jianguo Rd. & Wuchang St. Intersection,Sec. 3??Jianguo N. Rd. & Wuchang St. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:10,2024/12/10,20,1,25.06419,121.53732,19,
500107137,YouBike2.0_????謅??哨??2?????????,2024/12/10 12:24,????謅??哨??6?賹?,Zhongshan Dist,YouBike2.0_Ln. 62??Sec. 2??Zhongshan N. Rd.,No. 66??Sec. 2??Zhongshan N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,12,1,25.05676,121.52268,11,
500107138,YouBike2.0_?????堆豰謅,?????,2024/11/1 03:50,?????剜?????79?賹?,Zhongshan Dist,YouBike2.0_Civic Blvd. & Andong St. Intersection,No. 179??Sec. 3??Civic Blvd.,0,2024/12/10 12:24,2024/12/10 12:24,2024/11/1 03:50,2024/11/1,20,0,25.0448,121.54213,20
500107139,YouBike2.0_?????剜???哨???????????,2024/12/10 12:16,?????剜???哨???????剜???哨????Zhongshan Dist,YouBike2.0_Ln. 5??Sec. 2??Civic Blvd.,Sec. 2??Civic Blvd. & Ln. 5??Sec. 2??Civic Blvd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,15,0,25.04812,121.52166,15,,
500107140,YouBike2.0_??????扯?3?賹??,?????,2024/12/10 12:24,?謅憚?潸摩璆??賹?,Zhongshan Dist,YouBike2.0_MRT Zhongshan Sta. (Exit 3),No. 1??Nanjing W. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,21,13,25.05236,121.52212,8
500107141,YouBike2.0_?梁???謅??朵豱萇????謚??摮??,?????,2024/12/10 12:23,?梁???謅??朵豱萇????謚??摮??,Zhongshan Dist,YouBike2.0_Jianguo N. Rd. Parking Lot (G),Jianguo N. Rd. Parking Lot (G),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,18,5,25.05959,121.53682,13
500107142,YouBike2.0_??????,?????,2024/12/10 11:52,璅湛????5??2?賹???Zhongshan Dist,YouBike2.0_Zhulun Park,No. 42??Ln. 45??Longjiang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:52,2024/12/10,20,19,25.04919,121.54198,1,
500107143,YouBike2.0_????箸??謅????????,2024/12/10 12:12,?箸??謅?56??Zhongshan Dist,YouBike2.0_Zhulun St. & Fuxing N. Rd. Intersection,No. 56??Fuxing N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:12,2024/12/10,12,12,25.04992,121.54379,0,,
500107144,YouBike2.0_????蛛鈭獢?(4?賹??,?????,2024/12/10 12:24,?????16?賹?,Zhongshan Dist,YouBike2.0_MRT Xingtian Temple Sta. (Exit 4),No. 316??Songjiang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,36,3,25.06037,121.53283,32
500107145,YouBike2.0_?梁???謅????6?????????,2024/12/10 12:04,?梁???謅?????梁???謅????6??Zhongshan Dist,YouBike2.0_Ln. 86??Sec. 3??JianGuo N. Rd.,Sec. 3??Jianguo N. Rd. & Ln. 86??Sec. 3??Jianguo N. Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:04,2024/12/10,15,10,25.06617,121.53526,5,,
500107146,YouBike2.0_??????,?????,2024/12/10 12:03,????璇舀????6??????璇舀????Zhongshan Dist,YouBike2.0_ZhengShou Park,Ln. 56??Sec. 1??Chang'an E. Rd. & Sec. 1??Chang'an E. Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:03,2024/12/10,15,1,25.04808,121.52898,14,
500107147,YouBike2.0_?謜????????????,2024/12/10 12:24,?????48?賹?,Zhongshan Dist,YouBike2.0_SiPing St. & SongJiang Rd. Intersection,No. 148??Songjiang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,18,18,25.05366,121.53282,0,
500107149,YouBike2.0_?謅??謍??蛔????????,2024/12/10 12:16,?謅????謍??蛔???????Zhongshan Dist,YouBike2.0_BeiAn Rd. & TongBei St. Intersection,BeiAn Rd. & TongBei St. Intersection (Northeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,17,1,25.07965,121.54148,16,,
500107150,YouBike2.0_????????????潸號???,?????,2024/12/10 12:21,???璇舀????9?賹?,Zhongshan Dist,YouBike2.0_MinQuan E. Rd. & FuXing N. Rd. Intersection (Northwest),No. 69??Sec. 3??MinQuan E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,20,18,25.06246,121.54323,2
500107151,YouBike2.0_?蝞??????剜??朴???????,2024/12/10 12:24,??扒??67?賹?,Zhongshan Dist,YouBike2.0_Taipei Municipal Datong High School,No. 167??ChangChun Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,22,3,25.05484,121.53521,18,
500107152,YouBike2.0_????蹎????????,2024/12/10 11:48,??????14??Zhongshan Dist,YouBike2.0_ZhongLun Gas station,No. 21??Sec. 2??Bade Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:48,2024/12/10,27,13,25.04634,121.53979,14,,
500107153,YouBike2.0_?謅?????????豢???),?????,2024/12/10 11:35,?謅?????????蟡??∵????豢???),Zhongshan Dist,YouBike2.0_BeiAn Rd. & MingShui Rd. Intersection (ZiQiang Tunnel),BeiAn Rd. & MingShui Rd. Intersection (Bus Station??iQiang Tunnel),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:35,2024/12/10,12,0,25.08578,121.55225,12
500107154,YouBike2.0_??餈???(?謅憚?璇舀????8??,?????,2024/12/10 12:16,?謅憚?璇舀????8??璅湛????6??Zhongshan Dist,YouBike2.0_Zhong Zheng Elementary School (Ln. 48??Sec. 3??NanJing E. Rd.),Ln. 48??Sec. 3??NanJing E. Rd. & Ln. 76??LongJiang Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,15,5,25.05126,121.53845,10,
