,TRANSACTION_DT,CUSTOMER_ID,AGE_GROUP,PIN_CODE,PRODUCT_SUBCLASS,PRODUCT_ID,AMOUNT,ASSET,SALES_PRICE
2851,11/25/2000,1723991,35-39,114,130404,4710585930154,1,57,59
2852,1/7/2001,1361384,35-39,110,530209,4714058833195,1,83,89
2853,11/29/2000,2042978,40-44,115,110401,4710199013304,1,45,55
2854,1/23/2001,1169041,25-29,115,100312,37000442127,1,33,47
2855,12/16/2000,1545319,60-64,115,100314,4710467221516,1,50,58
2856,1/11/2001,338509,>65,115,110504,4710012712513,1,37,48
2857,2/3/2001,1974348,40-44,Others,110508,9300644131759,1,32,39
2858,12/13/2000,1313567,30-34,221,120105,4719090105019,1,25,29
2859,11/4/2000,2100111,40-44,Others,110406,4711123955882,2,56,68
2860,1/29/2001,2034393,55-59,115,100503,8635012177,1,89,115
2861,12/6/2000,1977165,25-29,221,500206,4710289000016,2,30,30
2862,12/12/2000,2081434,25-29,115,500804,26333009718,1,19,29
2863,12/12/2000,1647594,35-39,221,120105,4714381003128,1,39,49
2864,12/7/2000,571289,40-44,115,500529,4718433615413,1,168,249
2865,11/16/2000,988230,35-39,115,100101,4710085184279,1,128,150
2866,2/1/2001,1650235,40-44,115,510120,4714284434487,1,161,199
2867,12/2/2000,2162409,40-44,110,100202,4710126001244,2,40,48
2868,12/31/2000,1727289,>65,221,110407,4711123955936,3,120,159
2869,12/14/2000,1353839,,115,760587,2100228000184,1,64,89
2870,11/8/2000,1710311,50-54,110,100205,4710247006128,1,73,85
2871,1/21/2001,1697001,30-34,115,560405,4710043231120,2,278,318
2872,11/13/2000,1646283,35-39,Others,530101,4903111345717,2,110,132
2873,2/3/2001,2133379,50-54,Others,500201,4710114128618,1,120,134
2874,1/28/2001,2005065,35-39,114,500302,4710367813446,1,21,22
2875,11/9/2000,1461459,35-39,221,120101,4710088490353,1,121,99
2876,11/3/2000,2091440,40-44,110,120103,4719862260427,1,22,30
2877,1/21/2001,2153254,40-44,105,100217,28400017305,1,95,129
2878,1/20/2001,1528541,45-49,221,100205,4715874000662,1,31,38
2879,11/11/2000,1456103,40-44,115,100507,4710094097768,1,37,43
2880,1/23/2001,1093476,45-49,115,100109,4710126310025,1,157,195
2881,1/27/2001,2162676,<25,221,110411,4710110200035,2,44,56
2882,12/28/2000,531191,30-34,221,110401,4710088410610,1,19,26
2883,11/6/2000,1300642,35-39,110,500206,4710114322115,1,47,59
2884,11/28/2000,1474749,30-34,115,130206,4710101203144,1,76,90
2885,12/16/2000,1707564,30-34,221,110404,79763111315,1,64,75
2886,1/15/2001,1325683,25-29,115,500806,4714354226905,1,115,169
2887,1/23/2001,2023939,<25,Unknown,100312,4710543111076,1,32,36
2888,1/22/2001,1768152,30-34,115,761101,4715006140112,1,75,94
2889,12/31/2000,1341164,40-44,115,130202,4719859880072,1,36,46
2890,1/31/2001,216937,30-34,221,560402,8712045008539,3,1959,1980
2891,12/28/2000,1668209,35-39,221,120103,4710011432832,1,26,33
2892,2/17/2001,1423327,45-49,115,510428,4714499851161,1,41,59
2893,2/4/2001,1560107,40-44,Others,110107,4710063021091,1,95,129
2894,12/9/2000,1567199,25-29,110,120103,4711524000495,1,17,19
2895,11/18/2000,2107875,25-29,221,500301,4714390001030,1,39,49
2896,12/18/2000,1539691,<25,114,501001,4718176270498,2,70,98
2897,11/23/2000,1408553,35-39,110,100517,4710632001066,2,60,72
2898,12/17/2000,950442,40-44,115,100438,4710063151019,1,45,49
2899,2/17/2001,1023091,50-54,115,110217,4713327062779,1,180,195
2900,2/23/2001,1978117,45-49,Unknown,100413,4710252000043,1,36,48
2901,1/23/2001,1809145,45-49,Others,100301,4710362020795,1,39,52
2902,2/13/2001,915397,35-39,115,100207,4710047502066,1,7,9
2903,11/24/2000,155182,45-49,115,100507,4710094097768,6,222,228
2904,11/9/2000,2144368,<25,Others,130315,4714981010038,2,56,30
2905,2/12/2001,2143408,40-44,115,130309,4711572001147,1,23,30
2906,2/10/2001,592673,35-39,115,110109,4710043552102,1,200,260
2907,1/15/2001,575010,55-59,115,100106,4710047504657,1,51,62
2908,2/25/2001,2033839,45-49,110,501123,4713645055408,1,210,280
2909,12/18/2000,1855098,45-49,110,110405,4710943109376,4,84,92
2910,11/5/2000,1945744,45-49,115,110109,4712048022017,1,77,98
2911,1/27/2001,1168709,45-49,221,500201,4710114128038,1,138,161
2912,12/17/2000,900676,40-44,115,530110,4902430042765,1,233,334
2913,11/9/2000,1638349,35-39,Others,120105,4710321791698,1,72,86
2914,2/13/2001,173094,30-34,Others,100431,4711186400213,1,73,95
2915,1/12/2001,1916492,25-29,Unknown,100205,4710467221226,1,46,62
2916,12/22/2000,44363,40-44,221,500311,4710466103080,1,46,60
2917,11/26/2000,1701760,30-34,106,500207,4710363553025,1,216,229
2918,2/26/2001,2099262,25-29,221,500802,4714686581444,2,90,112
2919,11/7/2000,924474,45-49,115,500403,4710424705967,1,60,85
2920,11/9/2000,1901313,>65,221,130315,4714981010038,2,56,30
2921,2/16/2001,1667721,35-39,115,530114,4710380010846,1,105,139
2922,11/3/2000,849982,30-34,221,110401,4710249002005,1,40,55
2923,11/25/2000,1960235,35-39,221,110137,4711001302104,2,128,136
2924,11/10/2000,582261,40-44,221,520504,20217013,1,25,35
2925,1/14/2001,1330441,40-44,Others,100324,4713754987607,1,45,59
2926,12/3/2000,1976700,35-39,Unknown,110504,4710626844419,1,26,32
2927,2/4/2001,124058,35-39,221,530116,4710530912020,1,64,69
2928,12/12/2000,1730753,50-54,221,110118,4710685444377,1,69,65
2929,1/18/2001,326438,45-49,115,100311,4712172150068,7,735,945
2930,2/13/2001,1008432,40-44,221,110401,4710110510523,1,45,55
2931,2/12/2001,2176222,30-34,Others,110411,4710088412973,1,20,25
2932,2/12/2001,1439908,45-49,106,100305,4710852001013,2,70,85
2933,2/24/2001,1769593,30-34,115,761107,4715006301032,1,42,49
2934,2/28/2001,2127491,35-39,221,130102,4710583930002,1,27,35
2935,12/5/2000,20002000,,Unknown,130205,4710171061699,1,47,55
2936,2/17/2001,1945690,30-34,106,110405,4710088414694,1,23,29
2937,1/22/2001,1708295,45-49,115,100106,4710047504374,1,13,18
2938,12/31/2000,672030,35-39,115,110123,4711209051026,1,36,45
2939,11/19/2000,1169331,45-49,221,130206,4711080010112,1,34,36
2940,11/4/2000,1372489,35-39,115,110136,4710254049521,1,34,43
2941,2/28/2001,1549409,35-39,221,120109,4712453001058,1,22,30
2942,2/12/2001,1835144,45-49,106,711310,4902520132741,1,91,99
2943,2/21/2001,1811759,45-49,115,110107,4710008111146,1,49,58
2944,2/27/2001,1691917,30-34,Others,100323,4719865870289,1,80,99
2945,2/5/2001,1715521,>65,115,100323,4713600888881,1,17,24
2946,2/11/2001,2162690,40-44,110,110407,4710734001285,1,90,112
2947,2/11/2001,1765519,40-44,110,100511,4710485168879,1,39,46
2948,2/24/2001,1934113,30-34,Others,530112,4710094020568,1,51,66
2949,11/25/2000,1378917,40-44,221,110117,4710685440362,1,41,43
2950,12/5/2000,1429510,45-49,115,530103,4710036028034,1,46,59
2951,1/14/2001,312653,30-34,Others,100416,4710160013074,2,130,150
2952,1/7/2001,1361384,35-39,110,510326,4714232510010,1,58,78
2953,2/4/2001,227032,50-54,114,110105,4710198221113,1,28,34
2954,12/11/2000,1432930,,115,110117,4710063031106,1,23,29
2955,12/30/2000,1691900,30-34,Others,530101,4902430488068,1,85,105
2956,12/1/2000,1846225,,Unknown,100314,4712941030485,1,67,75
2957,2/7/2001,102100,40-44,115,100402,50000301829,1,50,48
2958,2/25/2001,1855524,30-34,Others,110107,4710063012051,1,42,50
2959,2/10/2001,1799682,>65,106,100505,4710154012144,1,15,22
2960,11/30/2000,138499,40-44,115,520425,4714563063322,1,33,48
2961,1/14/2001,1659719,30-34,114,730303,4714903041430,1,228,249
2962,2/11/2001,1749038,30-34,Others,500804,9310022733406,1,171,185
2963,11/24/2000,1536539,30-34,Others,500210,4710114105046,1,128,129
2964,1/14/2001,2070278,30-34,Others,100505,4715545050293,4,32,40
2965,12/8/2000,1032437,40-44,115,130107,4711686006090,1,35,45
2966,2/6/2001,1714807,40-44,221,110401,4710088410139,1,48,54
2967,12/2/2000,191746,35-39,115,120106,4710126092891,1,21,28
2968,2/13/2001,929059,,221,100102,5998710132461,3,237,264
2969,12/2/2000,1100969,40-44,221,560402,8712045013038,2,882,938
2970,1/31/2001,1955675,35-39,Unknown,560117,4716357202849,1,238,320
2971,1/23/2001,1141726,35-39,115,520325,4714043010044,1,175,199
2972,1/11/2001,1250398,60-64,115,100215,9556121000210,1,106,129
2973,1/13/2001,1796049,40-44,105,100314,4711202220184,1,49,59
2974,1/28/2001,1239997,45-49,Others,720136,4713243940717,1,45,59
2975,1/10/2001,1954845,30-34,115,130401,4710585930642,1,70,89
2976,12/6/2000,134521,30-34,115,110401,4710088410795,1,44,55
2977,12/5/2000,1869866,50-54,110,100307,4711300982052,1,38,49
2978,12/31/2000,1312003,40-44,115,100431,4712277888705,2,128,178
2979,12/15/2000,2104003,30-34,Others,100301,4710603013425,1,88,99
2980,11/10/2000,1890945,30-34,115,130304,47100312,1,8,11
2981,11/3/2000,1574876,50-54,Unknown,100319,4902738431193,1,47,55
2982,1/22/2001,1350685,45-49,221,120110,4710321880101,2,76,98
2983,11/12/2000,700450,30-34,221,110122,4711885070014,1,17,21
2984,2/25/2001,1600643,35-39,221,100312,4710543215040,2,28,36
2985,1/4/2001,920308,50-54,221,130106,4711022100017,5,80,100
2986,11/12/2000,1982541,30-34,221,530502,4710303235639,1,57,65
2987,2/23/2001,1076127,45-49,115,130315,4714981010038,2,50,26
2988,2/14/2001,1785180,35-39,221,530103,4901301043214,1,57,72
2989,1/18/2001,1890563,30-34,110,560402,4710498123339,2,916,770
2990,12/9/2000,2060927,30-34,110,530205,4710314413323,1,75,99
2991,11/26/2000,1507379,40-44,115,320801,4710431323574,1,74,99
2992,1/26/2001,1644531,30-34,221,500405,2250078000695,1,30,40
2993,12/1/2000,1214918,35-39,110,110106,4711271000014,2,28,18
2994,11/16/2000,1667417,35-39,Others,110403,4710175567173,1,22,28
2995,11/4/2000,1594164,30-34,Others,590312,4710494000030,1,91,115
2996,1/1/2001,900423,35-39,110,100209,9556023331153,2,50,57
2997,1/1/2001,1342703,35-39,221,760716,20561161,1,770,1190
2998,1/13/2001,1365719,40-44,221,100213,4710126012066,1,78,90
2999,1/30/2001,1655230,25-29,105,130203,4710105011042,1,24,25
3000,1/15/2001,1637274,30-34,221,120108,4710357302905,1,38,48
3001,12/22/2000,134224,35-39,221,500707,4933776470202,2,226,340
3002,1/20/2001,1533705,25-29,221,100306,4710022403104,1,207,225
3003,12/10/2000,2013565,40-44,115,760653,2100176000168,2,1246,1798
3004,11/23/2000,1734966,30-34,221,110112,4710964112119,1,62,66
3005,1/25/2001,2019604,25-29,Unknown,110404,4710515533011,1,30,36
3006,11/4/2000,1632460,45-49,Unknown,120103,4711524000396,1,17,21
3007,11/11/2000,1250121,40-44,221,100305,4710174041551,2,66,76
3008,2/21/2001,1466966,55-59,221,110136,4710008251125,1,23,28
3009,11/21/2000,1738667,40-44,221,530101,4902430001908,1,87,104
3010,12/5/2000,1848687,,Unknown,520206,4710017050344,1,12,17
3011,11/18/2000,1372489,35-39,115,100205,4902775015356,1,25,32
3012,1/23/2001,309448,40-44,115,500305,4719854271752,1,14,18
3013,11/29/2000,1211559,35-39,221,520328,4712848000574,1,65,85
3014,11/5/2000,1946659,35-39,221,130204,4710063312236,1,90,105
3015,2/10/2001,1687446,40-44,221,110411,4710085172696,1,20,28
3016,1/20/2001,1551402,30-34,110,120101,4710321871055,1,95,119
3017,2/5/2001,929813,40-44,115,130306,4710056516832,1,19,24
3018,2/12/2001,545952,45-49,115,100312,37000445111,1,40,36
3019,12/16/2000,1989038,35-39,105,110504,4710323168108,2,40,48
3020,1/6/2001,1121490,40-44,221,510322,4714499763129,1,37,58
3021,2/26/2001,928724,40-44,115,530107,4710032602917,1,38,49
3022,11/5/2000,1674408,30-34,115,100102,40000015321,1,35,38
3023,1/31/2001,1916638,50-54,110,530110,4710363197007,1,170,209
3024,1/17/2001,1644258,30-34,Others,130313,4711437000025,1,39,49
3025,1/7/2001,925891,30-34,Unknown,510539,4713537118600,1,38,55
3026,2/15/2001,154420,35-39,115,500202,4710036038033,2,340,278
3027,12/10/2000,1974348,40-44,Others,520473,4712936777944,1,20,29
3028,1/11/2001,1888874,35-39,115,530103,4710032604706,1,79,99
3029,12/3/2000,1986891,>65,221,500531,4718433615994,1,52,55
3030,2/10/2001,96508,35-39,114,130109,4021500013662,1,105,139
3031,2/16/2001,924023,30-34,115,560402,20571887,2,758,838
3032,12/15/2000,504256,40-44,115,530505,4711564801243,1,18,25
3033,11/9/2000,1975895,25-29,110,100205,4710247005206,1,72,75
3034,12/9/2000,313490,30-34,115,760553,20513207,2,112,150
3035,12/14/2000,1190540,60-64,115,110117,4710063031106,1,23,19
3036,2/10/2001,1651904,35-39,106,530109,4713900231202,1,29,40
3037,12/16/2000,718493,35-39,115,760702,4713888604043,1,62,95
3038,1/23/2001,2008806,<25,115,120103,4710011401128,1,23,29
3039,11/22/2000,948128,,Unknown,110106,4711271000014,2,28,18
3040,1/20/2001,194846,45-49,Others,100108,7610700600863,1,65,79
3041,11/23/2000,68468,35-39,114,540206,20494940,2,60,86
3042,1/18/2001,2043715,35-39,114,530502,4710084157120,1,50,69
3043,2/6/2001,1750560,30-34,115,560201,4710036005622,2,462,458
3044,1/18/2001,1328066,55-59,115,530302,4710314927202,1,61,79
3045,1/7/2001,1141658,30-34,115,120106,4710011402026,1,22,28
3046,11/29/2000,2161938,35-39,115,530112,4710094020575,1,51,72
3047,1/30/2001,999267,60-64,221,100311,8801266122145,1,114,150
3048,1/20/2001,1862232,30-34,221,110401,4710088410443,1,44,55
3049,12/12/2000,1409734,30-34,115,110136,4710008241218,2,50,50
3050,12/29/2000,1179958,45-49,115,100104,4903316401348,1,28,36
3051,2/4/2001,1587517,30-34,115,100402,4711219600504,2,90,118
3052,12/17/2000,1248647,40-44,221,130203,4710088434241,1,28,35
3053,1/13/2001,1953589,25-29,115,530302,4710303224602,1,88,89
3054,11/4/2000,2033518,<25,Others,100202,4710047512072,1,15,19
3055,1/21/2001,1750713,35-39,115,110411,4710085172702,1,23,22
3056,1/21/2001,2096421,25-29,Others,560201,4902430493451,1,678,759
3057,11/15/2000,154369,35-39,221,300704,4710221168156,1,30,34
3058,11/30/2000,95907,35-39,115,130201,20412036,1,47,71
3059,11/5/2000,699570,35-39,221,520328,4713003048837,1,65,85
3060,2/25/2001,312486,40-44,115,500210,4710104111569,1,92,97
3061,2/2/2001,2174273,40-44,Others,100509,4710085148943,1,109,128
3062,2/14/2001,1791563,55-59,114,130106,4710583350701,2,20,26
3063,1/14/2001,2152240,<25,221,120101,4715496000026,1,60,78
3064,1/28/2001,1062632,45-49,115,530105,4710168702079,1,97,118
3065,12/11/2000,944595,40-44,115,100303,4712172010010,4,196,236
3066,11/5/2000,2144900,30-34,115,100312,37000441809,1,38,39
3067,1/20/2001,2172583,50-54,105,130106,4711022100024,1,17,21
3068,2/11/2001,1686166,50-54,110,130205,4710105016337,1,45,59
3069,1/22/2001,1365207,40-44,115,100505,4710018004605,3,105,111
3070,11/26/2000,1542219,45-49,221,560104,4710032000010,2,146,158
3071,12/16/2000,1641455,35-39,221,530404,4710205005750,1,121,109
3072,11/19/2000,1950878,30-34,Others,760142,4710177011032,2,166,250
3073,12/5/2000,1531435,35-39,221,130204,4710105015521,1,103,116
3074,1/19/2001,49061,55-59,221,110333,4712603661644,1,313,348
3075,12/18/2000,558211,50-54,115,130206,4710339033056,1,55,53
3076,2/4/2001,986717,60-64,115,300115,4714392990189,1,27,40
3077,11/20/2000,1899771,45-49,115,760510,20494315,1,22,32
3078,11/28/2000,1320596,35-39,221,130106,4710583110015,1,18,19
3079,11/29/2000,87162,25-29,115,500210,4710908131589,1,101,99
3080,2/25/2001,1595017,50-54,110,130204,4710105015118,1,77,88
3081,1/30/2001,1747799,45-49,114,130101,20412074,1,55,62
3082,1/15/2001,1171433,35-39,221,110504,4710323168054,2,34,40
3083,1/10/2001,1861136,35-39,110,540102,4905660037693,1,407,499
3084,1/27/2001,1411621,35-39,114,110401,4710088410795,1,44,55
3085,1/20/2001,1556629,25-29,221,520221,4710017005283,1,85,123
3086,11/2/2000,1969085,45-49,115,110507,4710172030014,1,112,145
3087,12/10/2000,1546095,35-39,114,530111,4710363206006,1,126,151
3088,1/14/2001,1524963,45-49,Others,100325,4711763001222,1,49,65
3089,2/10/2001,1141535,35-39,110,110117,4711001121101,2,100,52
3090,2/18/2001,1893823,30-34,221,100205,4710285000805,1,39,49
3091,11/4/2000,1858440,40-44,221,100507,4710632001622,2,60,76
3092,1/22/2001,1206098,<25,221,130204,4710105015118,1,77,88
3093,1/13/2001,1583205,30-34,115,500903,4713577920119,1,47,69
3094,12/13/2000,1601084,45-49,115,500201,4710036003581,1,138,149
3095,12/5/2000,2155340,25-29,Others,110208,4711408000191,6,30,48
3096,11/7/2000,162722,50-54,221,100217,8801019404634,1,47,55
3097,1/19/2001,2141350,<25,115,130101,20412074,1,55,62
3098,11/17/2000,504256,40-44,115,110106,4711271000014,2,28,30
3099,1/27/2001,2118338,25-29,115,120103,4711634000460,1,17,20
3100,11/12/2000,1558685,35-39,114,100110,4903316430171,1,31,45
3101,1/24/2001,1432015,60-64,221,100102,40000757313,2,138,178
3102,12/20/2000,292504,30-34,115,120106,4710321871260,1,21,19
3103,1/23/2001,384506,50-54,105,100311,4710140103009,1,195,199
3104,11/24/2000,2156477,40-44,115,110103,4711985005626,1,52,65
3105,11/23/2000,2066547,45-49,Others,110106,4711271000014,2,28,18
3106,1/14/2001,1521061,45-49,115,120105,4714381003128,1,36,39
3107,11/14/2000,1298130,40-44,115,760524,20529154,1,26,38
3108,2/3/2001,1735505,35-39,221,100413,4710252000029,1,44,58
3109,1/18/2001,2141626,60-64,221,100324,4713754987614,1,45,59
3110,12/12/2000,511605,30-34,115,130204,4710105024110,2,26,32
3111,2/4/2001,2174945,30-34,Others,540203,20392048,2,160,198
3112,2/16/2001,1736892,35-39,106,110501,4711856000125,6,54,60
3113,12/9/2000,579315,50-54,110,100403,9555037202039,1,80,92
3114,2/13/2001,1571813,45-49,221,130309,4711572001123,1,23,30
3115,11/27/2000,1645170,30-34,221,500501,4710731070154,1,162,233
3116,2/1/2001,1605334,40-44,221,130102,4710088436320,1,32,35
3117,1/26/2001,1815115,30-34,221,110505,4711258004004,1,96,99
3118,2/6/2001,2070346,>65,115,130303,4531907002102,2,180,162
3119,1/18/2001,1962697,35-39,221,560402,4710498123810,1,552,493
3120,1/21/2001,2158600,35-39,115,100205,4710132660961,1,18,22
3121,12/28/2000,239448,35-39,221,130204,4710105015125,1,77,83
3122,2/14/2001,437653,35-39,221,110703,44738018432,1,30,39
3123,12/15/2000,1829853,,115,110411,4710110533102,1,13,16
3124,2/13/2001,1095807,35-39,221,760140,4710177043125,2,40,64
3125,1/11/2001,1463675,50-54,221,300422,4987205000317,2,314,418
3126,2/3/2001,1406429,>65,110,500201,4710908110362,1,131,139
3127,11/23/2000,1908978,25-29,221,110106,4711271000014,2,28,18
3128,1/18/2001,2071541,60-64,221,500201,4712425010712,1,121,99
3129,11/19/2000,291934,30-34,110,530114,4710512668310,1,101,135
3130,11/26/2000,1918793,35-39,115,100205,4710015103295,1,10,13
3131,1/14/2001,2004273,<25,110,100323,4711300986890,1,25,35
3132,11/13/2000,1768077,45-49,115,100205,4710015202721,5,70,90
3133,1/22/2001,1679281,40-44,115,100205,4956043788343,1,40,55
3134,12/2/2000,1399196,30-34,Others,100314,4710467551224,2,84,96
3135,2/22/2001,2122359,35-39,115,130315,4714981010038,2,50,26
3136,11/29/2000,1257069,<25,221,110137,4711001302104,1,64,68
3137,2/4/2001,1751949,30-34,221,130201,4710043000498,1,52,66
3138,2/19/2001,1581539,30-34,221,110805,4710008290049,1,46,57
3139,1/14/2001,1587586,35-39,114,712901,8888021100327,1,121,159
3140,2/7/2001,569248,30-34,115,110217,4719090900065,1,163,185
3141,12/15/2000,331746,35-39,221,110117,4710063031106,1,23,19
3142,12/27/2000,1713220,50-54,115,100438,4710063151026,2,98,98
3143,2/17/2001,1745498,25-29,110,720402,4961023201675,1,160,229
3144,1/19/2001,516440,60-64,Others,761112,4712269112009,1,590,765
3145,1/15/2001,1895575,35-39,110,100106,723125488019,1,50,65
3146,2/18/2001,1724769,35-39,115,100210,29000070295,1,52,65
3147,12/16/2000,536363,40-44,221,100205,4710247005831,1,75,85
3148,11/5/2000,1148282,,115,100305,4710362010352,1,32,42
3149,1/31/2001,1730722,30-34,221,560309,4710693112350,1,38,55
3150,12/15/2000,1639599,<25,115,100306,9557291012638,2,120,138
3151,12/12/2000,1229974,40-44,221,530108,4716861201482,1,106,149
3152,11/7/2000,1729924,35-39,221,100205,4719862940060,1,71,89
3153,11/7/2000,1937459,<25,221,130201,4710105051147,2,30,40
3154,2/24/2001,2104102,50-54,115,130315,4714981010038,2,50,50
3155,1/10/2001,2121468,35-39,221,100302,4710603011018,2,84,110
3156,1/1/2001,1978780,60-64,114,100218,4710176011194,1,14,18
3157,1/15/2001,575010,55-59,115,130101,47106710,1,21,26
3158,2/10/2001,339506,35-39,110,110402,4710088414038,1,46,55
3159,11/6/2000,2106755,30-34,115,300707,4710094021398,1,91,129
3160,1/13/2001,1663655,>65,115,761101,4715006140112,1,75,99
